pokemon_id,pokemon_name,species_name,primary_type,secondary_type,is_mono-type,generation,total_stats,is_legendary,is_mythical,is_fully_evolved,is_regional_variant,is_default_form,color,shape,egg_groups,egg_group_1,egg_group_2,capture_rate,growth_rate,height,weight,hp,attack,defense,special-attack,special-defense,speed,egg_bug,egg_ditto,egg_dragon,egg_fairy,egg_flying,egg_ground,egg_humanshape,egg_indeterminate,egg_mineral,egg_monster,egg_no-eggs,egg_plant,egg_water1,egg_water2,egg_water3
401,kricketot,kricketot,bug,bug,True,4,194,False,False,False,False,True,red,humanoid,['bug'],bug,bug,255,medium-slow,3,22,37,25,41,25,41,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,kricketune,kricketune,bug,bug,True,4,384,False,False,True,False,True,red,bug-wings,['bug'],bug,bug,45,medium-slow,10,255,77,85,51,55,51,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,shinx,shinx,electric,electric,True,4,263,False,False,False,False,True,blue,quadruped,['ground'],ground,ground,235,medium-slow,5,95,45,65,34,40,34,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
404,luxio,luxio,electric,electric,True,4,363,False,False,False,False,True,blue,quadruped,['ground'],ground,ground,120,medium-slow,9,305,60,85,49,60,49,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
405,luxray,luxray,electric,electric,True,4,523,False,False,True,False,True,blue,quadruped,['ground'],ground,ground,45,medium-slow,14,420,80,120,79,95,79,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
406,budew,budew,grass,poison,False,4,280,False,False,False,False,True,green,humanoid,['no-eggs'],no-eggs,no-eggs,255,medium-slow,2,12,40,30,35,50,70,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
407,roserade,roserade,grass,poison,False,4,515,False,False,True,False,True,green,humanoid,"['fairy', 'plant']",fairy,plant,75,medium-slow,9,145,60,70,65,125,105,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
408,cranidos,cranidos,rock,rock,True,4,350,False,False,False,False,True,blue,upright,['monster'],monster,monster,45,slow-then-very-fast,9,315,67,125,40,30,30,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
409,rampardos,rampardos,rock,rock,True,4,495,False,False,True,False,True,blue,upright,['monster'],monster,monster,45,slow-then-very-fast,16,1025,97,165,60,65,50,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
410,shieldon,shieldon,rock,steel,False,4,350,False,False,False,False,True,gray,quadruped,['monster'],monster,monster,45,slow-then-very-fast,5,570,30,42,118,42,88,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
411,bastiodon,bastiodon,rock,steel,False,4,495,False,False,True,False,True,gray,quadruped,['monster'],monster,monster,45,slow-then-very-fast,13,1495,60,52,168,47,138,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
412,burmy,burmy,bug,bug,True,4,224,False,False,False,False,True,green,blob,['bug'],bug,bug,120,medium,2,34,40,29,45,29,45,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,wormadam-plant,wormadam,bug,grass,False,4,424,False,False,True,False,True,green,blob,['bug'],bug,bug,45,medium,5,65,60,59,85,79,105,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,mothim,mothim,bug,flying,False,4,424,False,False,True,False,True,yellow,bug-wings,['bug'],bug,bug,45,medium,9,233,70,94,50,94,50,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,combee,combee,bug,flying,False,4,244,False,False,False,False,True,yellow,heads,['bug'],bug,bug,120,medium-slow,3,55,30,30,42,30,42,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,vespiquen,vespiquen,bug,flying,False,4,474,False,False,True,False,True,yellow,bug-wings,['bug'],bug,bug,45,medium-slow,12,385,70,80,102,80,102,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,pachirisu,pachirisu,electric,electric,True,4,405,False,False,True,False,True,white,quadruped,"['ground', 'fairy']",ground,fairy,200,medium,4,39,60,45,70,45,90,95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
418,buizel,buizel,water,water,True,4,330,False,False,False,False,True,brown,quadruped,"['water1', 'ground']",water1,ground,190,medium,7,295,55,65,35,60,30,85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
419,floatzel,floatzel,water,water,True,4,495,False,False,True,False,True,brown,quadruped,"['water1', 'ground']",water1,ground,75,medium,11,335,85,105,55,85,50,115,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
420,cherubi,cherubi,grass,grass,True,4,275,False,False,False,False,True,pink,heads,"['fairy', 'plant']",fairy,plant,190,medium,4,33,45,35,45,62,53,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
421,cherrim,cherrim,grass,grass,True,4,450,False,False,True,False,True,purple,legs,"['fairy', 'plant']",fairy,plant,75,medium,5,93,70,60,70,87,78,85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
422,shellos,shellos,water,water,True,4,325,False,False,False,False,True,purple,squiggle,"['water1', 'indeterminate']",water1,indeterminate,190,medium,3,63,76,48,48,57,62,34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
423,gastrodon,gastrodon,water,ground,False,4,475,False,False,True,False,True,purple,squiggle,"['water1', 'indeterminate']",water1,indeterminate,75,medium,9,299,111,83,68,92,82,39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
424,ambipom,ambipom,normal,normal,True,4,482,False,False,True,False,True,purple,upright,['ground'],ground,ground,45,fast,12,203,75,100,66,60,66,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
425,drifloon,drifloon,ghost,flying,False,4,348,False,False,False,False,True,purple,arms,['indeterminate'],indeterminate,indeterminate,125,fast-then-very-slow,4,12,90,50,34,60,44,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
426,drifblim,drifblim,ghost,flying,False,4,498,False,False,True,False,True,purple,arms,['indeterminate'],indeterminate,indeterminate,60,fast-then-very-slow,12,150,150,80,44,90,54,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
427,buneary,buneary,normal,normal,True,4,350,False,False,False,False,True,brown,upright,"['ground', 'humanshape']",ground,humanshape,190,medium,4,55,55,66,44,44,56,85,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
428,lopunny,lopunny,normal,normal,True,4,480,False,False,True,False,True,brown,upright,"['ground', 'humanshape']",ground,humanshape,60,medium,12,333,65,76,84,54,96,105,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
429,mismagius,mismagius,ghost,ghost,True,4,495,False,False,True,False,True,purple,ball,['indeterminate'],indeterminate,indeterminate,45,fast,9,44,60,60,60,105,105,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
430,honchkrow,honchkrow,dark,flying,False,4,505,False,False,True,False,True,black,wings,['flying'],flying,flying,30,medium-slow,9,273,100,125,52,105,52,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431,glameow,glameow,normal,normal,True,4,310,False,False,False,False,True,gray,quadruped,['ground'],ground,ground,190,fast,5,39,49,55,42,42,37,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
432,purugly,purugly,normal,normal,True,4,452,False,False,True,False,True,gray,quadruped,['ground'],ground,ground,75,fast,10,438,71,82,64,64,59,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
433,chingling,chingling,psychic,psychic,True,4,285,False,False,False,False,True,yellow,humanoid,['no-eggs'],no-eggs,no-eggs,120,fast,2,6,45,30,50,65,50,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
434,stunky,stunky,poison,dark,False,4,329,False,False,False,False,True,purple,quadruped,['ground'],ground,ground,225,medium,4,192,63,63,47,41,41,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
435,skuntank,skuntank,poison,dark,False,4,479,False,False,True,False,True,purple,quadruped,['ground'],ground,ground,60,medium,10,380,103,93,67,71,61,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
436,bronzor,bronzor,steel,psychic,False,4,300,False,False,False,False,True,green,ball,['mineral'],mineral,mineral,255,medium,5,605,57,24,86,24,86,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
437,bronzong,bronzong,steel,psychic,False,4,500,False,False,True,False,True,green,arms,['mineral'],mineral,mineral,90,medium,13,1870,67,89,116,79,116,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
438,bonsly,bonsly,rock,rock,True,4,290,False,False,False,False,True,brown,legs,['no-eggs'],no-eggs,no-eggs,255,medium,5,150,50,80,95,10,45,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
439,mime-jr,mime-jr,psychic,fairy,False,4,310,False,False,False,False,True,pink,humanoid,['no-eggs'],no-eggs,no-eggs,145,medium,6,130,20,25,45,70,90,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
440,happiny,happiny,normal,normal,True,4,220,False,False,False,False,True,pink,humanoid,['no-eggs'],no-eggs,no-eggs,130,fast,6,244,100,5,5,15,65,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
441,chatot,chatot,normal,flying,False,4,411,False,False,True,False,True,black,wings,['flying'],flying,flying,30,medium-slow,5,19,76,65,45,92,42,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
442,spiritomb,spiritomb,ghost,dark,False,4,485,False,False,True,False,True,purple,blob,['indeterminate'],indeterminate,indeterminate,100,medium,10,1080,50,92,108,92,108,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
443,gible,gible,dragon,ground,False,4,300,False,False,False,False,True,blue,upright,"['monster', 'dragon']",monster,dragon,45,slow,7,205,58,70,45,40,45,42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
444,gabite,gabite,dragon,ground,False,4,410,False,False,False,False,True,blue,upright,"['monster', 'dragon']",monster,dragon,45,slow,14,560,68,90,65,50,55,82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
445,garchomp,garchomp,dragon,ground,False,4,600,False,False,True,False,True,blue,upright,"['monster', 'dragon']",monster,dragon,45,slow,19,950,108,130,95,80,85,102,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
446,munchlax,munchlax,normal,normal,True,4,390,False,False,False,False,True,black,humanoid,['no-eggs'],no-eggs,no-eggs,50,slow,6,1050,135,85,40,40,85,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
447,riolu,riolu,fighting,fighting,True,4,285,False,False,False,False,True,blue,upright,['no-eggs'],no-eggs,no-eggs,75,medium-slow,7,202,40,70,40,35,40,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
448,lucario,lucario,fighting,steel,False,4,525,False,False,True,False,True,blue,upright,"['ground', 'humanshape']",ground,humanshape,45,medium-slow,12,540,70,110,70,115,70,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
449,hippopotas,hippopotas,ground,ground,True,4,330,False,False,False,False,True,brown,quadruped,['ground'],ground,ground,140,slow,8,495,68,72,78,38,42,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
450,hippowdon,hippowdon,ground,ground,True,4,525,False,False,True,False,True,brown,quadruped,['ground'],ground,ground,60,slow,20,3000,108,112,118,68,72,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
451,skorupi,skorupi,poison,bug,False,4,330,False,False,False,False,True,purple,armor,"['bug', 'water3']",bug,water3,120,slow,8,120,40,50,90,30,55,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452,drapion,drapion,poison,dark,False,4,500,False,False,True,False,True,purple,armor,"['bug', 'water3']",bug,water3,45,slow,13,615,70,90,110,60,75,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
453,croagunk,croagunk,poison,fighting,False,4,300,False,False,False,False,True,blue,humanoid,['humanshape'],humanshape,humanshape,140,medium,7,230,48,61,40,61,40,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
454,toxicroak,toxicroak,poison,fighting,False,4,490,False,False,True,False,True,blue,humanoid,['humanshape'],humanshape,humanshape,75,medium,13,444,83,106,65,86,65,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
455,carnivine,carnivine,grass,grass,True,4,454,False,False,True,False,True,green,tentacles,['plant'],plant,plant,200,slow,14,270,74,100,72,90,72,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
456,finneon,finneon,water,water,True,4,330,False,False,False,False,True,blue,fish,['water2'],water2,water2,190,slow-then-very-fast,4,70,49,49,56,49,61,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
457,lumineon,lumineon,water,water,True,4,460,False,False,True,False,True,blue,fish,['water2'],water2,water2,75,slow-then-very-fast,12,240,69,69,76,69,86,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
458,mantyke,mantyke,water,flying,False,4,345,False,False,False,False,True,blue,wings,['no-eggs'],no-eggs,no-eggs,25,slow,10,650,45,20,50,60,120,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
459,snover,snover,grass,ice,False,4,334,False,False,False,False,True,white,upright,"['monster', 'plant']",monster,plant,120,slow,10,505,60,62,50,62,60,40,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
460,abomasnow,abomasnow,grass,ice,False,4,494,False,False,True,False,True,white,upright,"['monster', 'plant']",monster,plant,60,slow,22,1355,90,92,75,92,85,60,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
461,weavile,weavile,dark,ice,False,4,510,False,False,True,False,True,black,upright,['ground'],ground,ground,45,medium-slow,11,340,70,120,65,45,85,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
462,magnezone,magnezone,electric,steel,False,4,535,False,False,True,False,True,gray,arms,['mineral'],mineral,mineral,30,medium,12,1800,70,70,115,130,90,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
463,lickilicky,lickilicky,normal,normal,True,4,515,False,False,True,False,True,pink,humanoid,['monster'],monster,monster,30,medium,17,1400,110,85,95,80,95,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464,rhyperior,rhyperior,ground,rock,False,4,535,False,False,True,False,True,gray,upright,"['monster', 'ground']",monster,ground,30,slow,24,2828,115,140,130,55,55,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
465,tangrowth,tangrowth,grass,grass,True,4,535,False,False,True,False,True,blue,humanoid,['plant'],plant,plant,30,medium,20,1286,100,100,125,110,50,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466,electivire,electivire,electric,electric,True,4,540,False,False,True,False,True,yellow,upright,['humanshape'],humanshape,humanshape,30,medium,18,1386,75,123,67,95,85,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
467,magmortar,magmortar,fire,fire,True,4,540,False,False,True,False,True,red,upright,['humanshape'],humanshape,humanshape,30,medium,16,680,75,95,67,125,95,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
468,togekiss,togekiss,fairy,flying,False,4,545,False,False,True,False,True,white,wings,"['flying', 'fairy']",flying,fairy,30,fast,15,380,85,50,95,120,115,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
469,yanmega,yanmega,bug,flying,False,4,515,False,False,True,False,True,green,bug-wings,['bug'],bug,bug,30,medium,19,515,86,76,86,116,56,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,leafeon,leafeon,grass,grass,True,4,525,False,False,True,False,True,green,quadruped,['ground'],ground,ground,45,medium,10,255,65,110,130,60,65,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
471,glaceon,glaceon,ice,ice,True,4,525,False,False,True,False,True,blue,quadruped,['ground'],ground,ground,45,medium,8,259,65,60,110,130,95,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
472,gliscor,gliscor,ground,flying,False,4,510,False,False,True,False,True,purple,wings,['bug'],bug,bug,30,medium-slow,20,425,75,95,125,45,75,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,mamoswine,mamoswine,ice,ground,False,4,530,False,False,True,False,True,brown,quadruped,['ground'],ground,ground,50,slow,25,2910,110,130,80,70,60,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
474,porygon-z,porygon-z,normal,normal,True,4,535,False,False,True,False,True,red,arms,['mineral'],mineral,mineral,30,medium,9,340,85,80,70,135,75,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
475,gallade,gallade,psychic,fighting,False,4,518,False,False,True,False,True,white,humanoid,"['humanshape', 'indeterminate']",humanshape,indeterminate,45,slow,16,520,68,125,65,65,115,80,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
476,probopass,probopass,rock,steel,False,4,525,False,False,True,False,True,gray,heads,['mineral'],mineral,mineral,60,medium,14,3400,60,55,145,75,150,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
477,dusknoir,dusknoir,ghost,ghost,True,4,525,False,False,True,False,True,black,arms,['indeterminate'],indeterminate,indeterminate,45,fast,22,1066,45,100,135,65,135,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
478,froslass,froslass,ice,ghost,False,4,480,False,False,True,False,True,white,arms,"['fairy', 'mineral']",fairy,mineral,75,medium,13,266,70,80,70,80,70,110,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
479,rotom,rotom,electric,ghost,False,4,440,False,False,True,False,True,red,ball,['indeterminate'],indeterminate,indeterminate,45,medium,3,3,50,50,77,95,77,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
480,uxie,uxie,psychic,psychic,True,4,580,True,False,True,False,True,yellow,upright,['no-eggs'],no-eggs,no-eggs,3,slow,3,3,75,75,130,75,130,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
481,mesprit,mesprit,psychic,psychic,True,4,580,True,False,True,False,True,pink,upright,['no-eggs'],no-eggs,no-eggs,3,slow,3,3,80,105,105,105,105,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
482,azelf,azelf,psychic,psychic,True,4,580,True,False,True,False,True,blue,upright,['no-eggs'],no-eggs,no-eggs,3,slow,3,3,75,125,70,125,70,115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
483,dialga,dialga,steel,dragon,False,4,680,True,False,True,False,True,white,quadruped,['no-eggs'],no-eggs,no-eggs,3,slow,54,6830,100,120,120,150,100,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
484,palkia,palkia,water,dragon,False,4,680,True,False,True,False,True,purple,upright,['no-eggs'],no-eggs,no-eggs,3,slow,42,3360,90,120,100,150,120,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
485,heatran,heatran,fire,steel,False,4,600,True,False,True,False,True,brown,quadruped,['no-eggs'],no-eggs,no-eggs,3,slow,17,4300,91,90,106,130,106,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
486,regigigas,regigigas,normal,normal,True,4,670,True,False,True,False,True,white,humanoid,['no-eggs'],no-eggs,no-eggs,3,slow,37,4200,110,160,110,80,110,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
487,giratina-altered,giratina,ghost,dragon,False,4,680,True,False,True,False,True,black,tentacles,['no-eggs'],no-eggs,no-eggs,3,slow,45,7500,150,100,120,100,120,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
488,cresselia,cresselia,psychic,psychic,True,4,580,True,False,True,False,True,yellow,squiggle,['no-eggs'],no-eggs,no-eggs,3,slow,15,856,120,70,110,75,120,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
489,phione,phione,water,water,True,4,480,False,True,False,False,True,blue,arms,"['water1', 'fairy']",water1,fairy,30,slow,4,31,80,80,80,80,80,80,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
490,manaphy,manaphy,water,water,True,4,600,False,True,True,False,True,blue,humanoid,"['water1', 'fairy']",water1,fairy,3,slow,3,14,100,100,100,100,100,100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
491,darkrai,darkrai,dark,dark,True,4,600,False,True,True,False,True,black,humanoid,['no-eggs'],no-eggs,no-eggs,3,slow,15,505,70,90,90,135,90,125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
492,shaymin-land,shaymin,grass,grass,True,4,600,False,True,True,False,True,green,quadruped,['no-eggs'],no-eggs,no-eggs,45,medium-slow,2,21,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
493,arceus,arceus,normal,normal,True,4,720,False,True,True,False,True,white,quadruped,['no-eggs'],no-eggs,no-eggs,3,slow,32,3200,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
494,victini,victini,psychic,fire,False,5,600,False,True,True,False,True,yellow,humanoid,['no-eggs'],no-eggs,no-eggs,3,slow,4,40,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
495,snivy,snivy,grass,grass,True,5,308,False,False,False,False,True,green,upright,"['ground', 'plant']",ground,plant,45,medium-slow,6,81,45,45,55,45,55,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
496,servine,servine,grass,grass,True,5,413,False,False,False,False,True,green,upright,"['ground', 'plant']",ground,plant,45,medium-slow,8,160,60,60,75,60,75,83,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
497,serperior,serperior,grass,grass,True,5,528,False,False,True,False,True,green,squiggle,"['ground', 'plant']",ground,plant,45,medium-slow,33,630,75,75,95,75,95,113,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
498,tepig,tepig,fire,fire,True,5,308,False,False,False,False,True,red,quadruped,['ground'],ground,ground,45,medium-slow,5,99,65,63,45,45,45,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
499,pignite,pignite,fire,fighting,False,5,418,False,False,False,False,True,red,upright,['ground'],ground,ground,45,medium-slow,10,555,90,93,55,70,55,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
500,emboar,emboar,fire,fighting,False,5,528,False,False,True,False,True,red,upright,['ground'],ground,ground,45,medium-slow,16,1500,110,123,65,100,65,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
501,oshawott,oshawott,water,water,True,5,308,False,False,False,False,True,blue,upright,['ground'],ground,ground,45,medium-slow,5,59,55,55,45,63,45,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
502,dewott,dewott,water,water,True,5,413,False,False,False,False,True,blue,upright,['ground'],ground,ground,45,medium-slow,8,245,75,75,60,83,60,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
503,samurott,samurott,water,water,True,5,528,False,False,True,False,True,blue,quadruped,['ground'],ground,ground,45,medium-slow,15,946,95,100,85,108,70,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
504,patrat,patrat,normal,normal,True,5,255,False,False,False,False,True,brown,quadruped,['ground'],ground,ground,255,medium,5,116,45,55,39,35,39,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
505,watchog,watchog,normal,normal,True,5,420,False,False,True,False,True,brown,upright,['ground'],ground,ground,255,medium,11,270,60,85,69,60,69,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
506,lillipup,lillipup,normal,normal,True,5,275,False,False,False,False,True,brown,quadruped,['ground'],ground,ground,255,medium-slow,4,41,45,60,45,25,45,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
507,herdier,herdier,normal,normal,True,5,370,False,False,False,False,True,gray,quadruped,['ground'],ground,ground,120,medium-slow,9,147,65,80,65,35,65,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
508,stoutland,stoutland,normal,normal,True,5,500,False,False,True,False,True,gray,quadruped,['ground'],ground,ground,45,medium-slow,12,610,85,110,90,45,90,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
509,purrloin,purrloin,dark,dark,True,5,281,False,False,False,False,True,purple,quadruped,['ground'],ground,ground,255,medium,4,101,41,50,37,50,37,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
510,liepard,liepard,dark,dark,True,5,446,False,False,True,False,True,purple,quadruped,['ground'],ground,ground,90,medium,11,375,64,88,50,88,50,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
511,pansage,pansage,grass,grass,True,5,316,False,False,False,False,True,green,upright,['ground'],ground,ground,190,medium,6,105,50,53,48,53,48,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
512,simisage,simisage,grass,grass,True,5,498,False,False,True,False,True,green,upright,['ground'],ground,ground,75,medium,11,305,75,98,63,98,63,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
513,pansear,pansear,fire,fire,True,5,316,False,False,False,False,True,red,upright,['ground'],ground,ground,190,medium,6,110,50,53,48,53,48,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
514,simisear,simisear,fire,fire,True,5,498,False,False,True,False,True,red,upright,['ground'],ground,ground,75,medium,10,280,75,98,63,98,63,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
515,panpour,panpour,water,water,True,5,316,False,False,False,False,True,blue,upright,['ground'],ground,ground,190,medium,6,135,50,53,48,53,48,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
516,simipour,simipour,water,water,True,5,498,False,False,True,False,True,blue,upright,['ground'],ground,ground,75,medium,10,290,75,98,63,98,63,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
